datetime,open,high,low,close,volume
2022-12-09 00:00:00,1280.15,1296.55,1255.61,1262.95,268613.51750162
2022-12-10 00:00:00,1262.75,1283.4,1259.59,1266.45,127080.35178923
2022-12-11 00:00:00,1266.45,1284.68,1255.7,1262.92,136453.26405627
2022-12-12 00:00:00,1263.08,1279.22,1240.0,1275.72,244239.65101571
2022-12-13 00:00:00,1275.74,1351.05,1255.67,1320.47,340963.9356146
2022-12-14 00:00:00,1320.47,1351.87,1300.85,1307.47,490007.78017941
2022-12-15 00:00:00,1307.42,1311.5,1259.37,1266.48,394788.38073718
2022-12-16 00:00:00,1266.48,1279.99,1155.55,1166.98,529307.05569583
2022-12-17 00:00:00,1166.98,1190.0,1161.83,1187.06,227688.40724908
2022-12-18 00:00:00,1187.17,1196.6,1172.43,1183.32,174291.58481891
2022-12-19 00:00:00,1183.37,1195.34,1150.34,1167.6,324622.25840589
2022-12-20 00:00:00,1167.59,1231.28,1163.02,1216.69,341462.57912696
2022-12-21 00:00:00,1216.76,1222.99,1203.06,1213.7,237732.89806607
2022-12-22 00:00:00,1213.7,1238.76,1182.43,1217.5,316565.60833412
2022-12-23 00:00:00,1217.48,1231.7,1210.6,1219.92,287942.04914518
2022-12-24 00:00:00,1219.99,1227.47,1213.7,1220.51,135682.63966273
2022-12-25 00:00:00,1220.49,1224.1,1193.17,1218.37,167839.6524151
2022-12-26 00:00:00,1218.41,1230.92,1209.0,1227.58,133431.00775547
2022-12-27 00:00:00,1227.66,1233.75,1199.58,1210.99,214552.81999638
2022-12-28 00:00:00,1211.06,1215.38,1180.04,1189.24,301571.06009872
2022-12-29 00:00:00,1189.33,1206.07,1186.13,1199.74,240611.27081058
2022-12-30 00:00:00,1199.73,1201.64,1180.44,1199.1,228129.48726539
2022-12-31 00:00:00,1199.19,1208.0,1191.01,1195.25,144035.63835908
2023-01-01 00:00:00,1195.25,1204.17,1190.03,1199.92,110146.33985965
2023-01-02 00:00:00,1199.97,1224.59,1192.41,1213.69,181181.02038691
2023-01-03 00:00:00,1213.77,1219.79,1204.04,1214.21,185992.27832726
2023-01-04 00:00:00,1214.21,1272.01,1212.17,1256.34,339875.39832487
2023-01-05 00:00:00,1256.35,1259.77,1239.97,1250.88,236940.93295139
2023-01-06 00:00:00,1250.87,1276.6,1234.2,1268.84,290563.27086874
2023-01-07 00:00:00,1268.94,1270.83,1260.75,1263.94,105755.0768252
2023-01-08 00:00:00,1263.84,1295.38,1257.34,1289.92,158918.85227266
2023-01-09 00:00:00,1289.73,1345.87,1285.0,1320.02,422757.66914599
2023-01-10 00:00:00,1320.0,1348.19,1316.63,1335.56,312409.22657272
2023-01-11 00:00:00,1335.69,1397.98,1319.81,1389.24,323378.0899808
2023-01-12 00:00:00,1389.21,1438.55,1361.39,1416.05,498193.37603557
2023-01-13 00:00:00,1416.05,1466.0,1400.75,1451.78,360619.22951853
2023-01-14 00:00:00,1451.7,1597.99,1449.38,1550.06,416565.15549879
2023-01-15 00:00:00,1550.06,1567.37,1516.06,1552.89,239830.62852681
2023-01-16 00:00:00,1552.83,1603.91,1521.01,1576.85,358689.23697211
2023-01-17 00:00:00,1577.01,1608.65,1540.49,1565.68,305156.24219933
2023-01-18 00:00:00,1565.52,1612.66,1500.32,1510.83,448866.83667712
2023-01-19 00:00:00,1510.9,1564.61,1508.87,1550.98,301311.86624594
2023-01-20 00:00:00,1550.96,1668.0,1541.94,1658.25,384319.56762063
2023-01-21 00:00:00,1658.36,1680.0,1617.29,1626.8,279483.48492139
2023-01-22 00:00:00,1626.83,1664.42,1603.39,1627.88,260032.85446371
2023-01-23 00:00:00,1628.01,1648.56,1584.43,1626.55,318174.33544585
2023-01-24 00:00:00,1626.71,1641.72,1528.95,1556.09,328086.36249044
2023-01-25 00:00:00,1556.1,1640.92,1513.77,1612.54,400283.96163126
2023-01-26 00:00:00,1612.64,1633.55,1577.61,1601.1,287943.16630833
2023-01-27 00:00:00,1601.14,1622.32,1550.0,1598.18,268869.68835868
2023-01-28 00:00:00,1598.14,1606.99,1556.21,1572.3,157162.92260998
2023-01-29 00:00:00,1572.4,1661.0,1566.61,1644.89,248495.16574301
2023-01-30 00:00:00,1644.79,1647.73,1534.71,1566.23,338686.64935097
2023-01-31 00:00:00,1566.23,1605.01,1561.43,1585.39,260524.32481966
2023-02-01 00:00:00,1585.32,1647.75,1556.83,1642.05,249363.55705356
2023-02-02 00:00:00,1642.06,1714.83,1625.86,1643.19,247393.67193925
2023-02-03 00:00:00,1643.14,1676.53,1625.0,1663.69,174700.87440617
2023-02-04 00:00:00,1663.63,1695.0,1645.33,1666.83,87920.78907165
2023-02-05 00:00:00,1666.83,1673.81,1608.91,1629.37,98366.95792608
2023-02-06 00:00:00,1629.44,1658.41,1605.0,1614.5,127337.9625051
2023-02-07 00:00:00,1614.57,1678.57,1613.26,1671.28,160326.3142596
2023-02-08 00:00:00,1671.27,1699.66,1630.33,1650.65,160919.28668196
2023-02-09 00:00:00,1650.65,1656.02,1524.31,1545.54,208804.37359024
2023-02-10 00:00:00,1545.64,1554.89,1491.44,1513.04,208821.85745678
2023-02-11 00:00:00,1513.04,1543.61,1505.05,1538.86,45695.84884336
2023-02-12 00:00:00,1538.85,1548.2,1493.77,1515.25,63658.2777464
2023-02-13 00:00:00,1515.24,1526.64,1462.0,1506.29,184081.98744754
2023-02-14 00:00:00,1506.29,1569.16,1490.23,1556.67,166683.0389409
2023-02-15 00:00:00,1556.52,1682.45,1540.85,1674.88,194454.22724882
2023-02-16 00:00:00,1674.8,1742.5,1633.63,1637.83,265109.62279703
2023-02-17 00:00:00,1637.88,1722.07,1630.2,1694.37,193779.10526277
2023-02-18 00:00:00,1694.32,1713.75,1680.14,1691.82,83934.5636202
2023-02-19 00:00:00,1691.81,1727.0,1666.67,1680.23,125069.25929165
2023-02-20 00:00:00,1680.42,1720.02,1650.72,1703.63,128111.15414263
2023-02-21 00:00:00,1703.62,1716.82,1636.42,1659.76,165366.23058318
2023-02-22 00:00:00,1659.76,1667.14,1594.84,1642.95,225280.02772351
2023-02-23 00:00:00,1642.99,1679.03,1629.3,1650.62,193711.79800745
2023-02-24 00:00:00,1650.62,1664.65,1575.44,1607.57,220198.199975
2023-02-25 00:00:00,1607.64,1609.05,1557.89,1594.51,101537.791246
2023-02-26 00:00:00,1594.5,1651.6,1587.64,1641.41,102165.02620752
2023-02-27 00:00:00,1641.34,1665.29,1608.23,1633.26,168619.95684808
2023-02-28 00:00:00,1633.22,1647.6,1597.32,1605.4,121647.07726004
2023-03-01 00:00:00,1605.59,1669.9,1595.0,1665.2,159957.7634787
2023-03-02 00:00:00,1665.2,1678.14,1619.0,1647.87,142104.54557876
2023-03-03 00:00:00,1647.82,1649.28,1547.54,1569.54,215881.09939694
2023-03-04 00:00:00,1569.55,1577.6,1550.0,1566.72,30134.44715405
2023-03-05 00:00:00,1566.72,1588.35,1553.5,1564.81,63988.35247481
2023-03-06 00:00:00,1564.8,1583.19,1554.8,1565.85,110665.70266199
2023-03-07 00:00:00,1565.82,1584.23,1535.7,1561.67,159584.17283139
2023-03-08 00:00:00,1561.61,1570.77,1522.73,1532.17,167130.97340169
2023-03-09 00:00:00,1532.11,1546.09,1407.0,1437.41,275519.01763011
2023-03-10 00:00:00,1437.39,1438.7,1369.79,1432.15,378169.2201289
2023-03-11 00:00:00,1432.15,1499.0,1416.98,1483.68,237241.39320646
2023-03-12 00:00:00,1483.62,1612.0,1459.79,1592.31,173448.47788935
2023-03-13 00:00:00,1592.04,1702.6,1571.0,1681.93,327008.79604186
2023-03-14 00:00:00,1681.93,1787.74,1650.45,1704.95,396668.70615898
2023-03-15 00:00:00,1704.9,1722.79,1613.7,1656.8,307749.31182138
2023-03-16 00:00:00,1656.7,1696.0,1637.72,1677.24,176868.38336715
2023-03-17 00:00:00,1677.36,1803.73,1666.16,1793.66,329141.08281765
2023-03-18 00:00:00,1793.61,1846.0,1752.52,1763.68,235521.57569177
2023-03-19 00:00:00,1763.88,1846.77,1762.62,1786.4,191354.71647603
2023-03-20 00:00:00,1786.37,1809.1,1728.52,1739.42,249197.06842683
2023-03-21 00:00:00,1739.28,1839.99,1724.37,1807.23,215769.94317511
2023-03-22 00:00:00,1806.79,1823.8,1715.17,1739.18,196097.23997699
2023-03-23 00:00:00,1738.99,1861.67,1733.77,1817.49,182879.51736378
2023-03-24 00:00:00,1817.27,1822.55,1728.27,1751.93,193658.46405908
2023-03-25 00:00:00,1751.79,1764.93,1715.23,1743.8,80639.99683541
2023-03-26 00:00:00,1743.69,1801.02,1741.01,1775.86,81741.29679602
2023-03-27 00:00:00,1775.85,1782.19,1688.0,1716.42,120123.69610665
2023-03-28 00:00:00,1716.13,1795.54,1701.81,1773.7,126114.46205033
2023-03-29 00:00:00,1773.82,1827.7,1772.99,1793.41,124064.2834112
2023-03-30 00:00:00,1793.4,1829.82,1762.94,1793.68,136706.00627233
2023-03-31 00:00:00,1793.68,1847.12,1779.47,1822.01,150470.34252747
2023-04-01 00:00:00,1822.11,1843.0,1809.12,1821.73,75499.214378
2023-04-02 00:00:00,1821.69,1825.97,1773.25,1795.37,53524.50081719
2023-04-03 00:00:00,1795.41,1839.99,1763.58,1810.92,156367.81692427
2023-04-04 00:00:00,1810.91,1892.1,1802.76,1871.36,160288.10821587
2023-04-05 00:00:00,1871.19,1943.64,1865.24,1908.9,159154.20039336
2023-04-06 00:00:00,1908.89,1910.59,1854.06,1873.29,106044.26222348
2023-04-07 00:00:00,1873.28,1883.35,1842.25,1865.02,59267.01815764
2023-04-08 00:00:00,1865.02,1880.56,1848.21,1850.06,38479.70792157
2023-04-09 00:00:00,1849.83,1874.78,1823.11,1859.84,57884.00934696
2023-04-10 00:00:00,1859.85,1920.0,1847.5,1911.23,100746.45225435
2023-04-11 00:00:00,1911.22,1938.85,1883.24,1891.82,115741.82211523
2023-04-12 00:00:00,1891.78,1934.08,1855.79,1918.91,156466.30398029
2023-04-13 00:00:00,1918.9,2025.0,1901.12,2013.98,199544.51674204
2023-04-14 00:00:00,2014.12,2131.2,2011.2,2101.85,261883.28915686
2023-04-15 00:00:00,2101.81,2112.88,2073.79,2092.45,82555.5452833
2023-04-16 00:00:00,2092.44,2142.85,2074.32,2120.07,87897.67238295
2023-04-17 00:00:00,2120.01,2122.02,2058.0,2075.63,111821.36109573
