datetime,open,high,low,close,volume
2023-01-04 14:45:00,16832.45,16839.28,16808.76,16823.98,331.6397274
2023-01-04 15:00:00,16823.62,16842.62,16757.8,16785.06,1177.99973528
2023-01-04 15:15:00,16784.52,16811.92,16782.17,16811.92,445.53833299
2023-01-04 15:30:00,16811.25,16828.02,16797.98,16825.48,492.87253319
2023-01-04 15:45:00,16824.74,16852.25,16823.73,16847.96,378.07633699
2023-01-04 16:00:00,16848.13,16876.76,16823.91,16874.56,426.68980565
2023-01-04 16:15:00,16874.5,16889.96,16850.19,16860.43,530.94103588
2023-01-04 16:30:00,16860.92,16876.67,16842.73,16842.73,514.14281296
2023-01-04 16:45:00,16843.51,16864.63,16838.06,16854.99,392.06027085
2023-01-04 17:00:00,16854.99,16859.34,16843.93,16850.62,208.17061864
2023-01-04 17:15:00,16850.61,16875.38,16847.24,16872.76,307.6368037
2023-01-04 17:30:00,16872.73,16936.04,16872.58,16919.05,793.37223695
2023-01-04 17:45:00,16919.05,16928.73,16887.2,16889.06,408.09800548
2023-01-04 18:00:00,16889.25,16910.29,16868.8,16900.1,537.93076035
2023-01-04 18:15:00,16900.11,16925.29,16895.24,16914.74,357.8601289
2023-01-04 18:30:00,16915.49,16954.23,16915.07,16933.18,555.8403935
2023-01-04 18:45:00,16933.21,16983.31,16929.72,16948.16,657.72654092
2023-01-04 19:00:00,16945.87,16988.0,16861.7,16874.99,1216.66360939
2023-01-04 19:15:00,16875.25,16900.0,16787.61,16808.11,580.26042404
2023-01-04 19:30:00,16808.58,16840.72,16781.31,16828.74,742.97620825
2023-01-04 19:45:00,16829.04,16838.43,16804.98,16836.58,377.3356352
2023-01-04 20:00:00,16837.27,16843.58,16823.65,16824.61,567.67644393
2023-01-04 20:15:00,16823.98,16848.47,16821.85,16835.76,357.12218979
2023-01-04 20:30:00,16835.05,16838.34,16774.08,16796.71,417.09290347
2023-01-04 20:45:00,16795.52,16814.73,16773.93,16803.35,534.36634186
2023-01-04 21:00:00,16803.2,16811.88,16790.0,16805.45,173.30392913
2023-01-04 21:15:00,16805.62,16823.62,16802.83,16822.04,111.69882395
2023-01-04 21:30:00,16822.62,16824.13,16808.69,16814.22,116.04149956
2023-01-04 21:45:00,16814.17,16824.69,16811.04,16822.3,108.34700829
2023-01-04 22:00:00,16821.69,16827.16,16816.41,16821.39,94.2909906
2023-01-04 22:15:00,16821.37,16827.02,16811.1,16823.67,70.96242575
2023-01-04 22:30:00,16823.02,16841.14,16816.03,16831.51,119.3649204
2023-01-04 22:45:00,16832.07,16832.19,16820.44,16820.99,74.8898997
2023-01-04 23:00:00,16821.55,16841.72,16809.94,16837.21,143.67215909
2023-01-04 23:15:00,16836.53,16850.63,16828.92,16847.69,102.34115042
2023-01-04 23:30:00,16846.99,16864.83,16846.78,16853.43,143.78144637
2023-01-04 23:45:00,16853.27,16857.17,16842.45,16844.42,212.5618909
2023-01-05 00:00:00,16844.4,16859.89,16842.1,16858.51,219.21374504
2023-01-05 00:15:00,16857.28,16871.92,16855.83,16863.36,274.08945065
2023-01-05 00:30:00,16863.35,16863.4,16844.57,16847.62,165.30359462
2023-01-05 00:45:00,16847.61,16849.9,16823.76,16825.14,145.91832862
2023-01-05 01:00:00,16825.05,16834.59,16804.22,16820.73,145.24548835
2023-01-05 01:15:00,16821.06,16836.96,16817.26,16832.35,143.56690888
2023-01-05 01:30:00,16832.31,16848.03,16830.76,16837.78,88.74548657
2023-01-05 01:45:00,16837.78,16847.36,16829.01,16831.22,77.03137333
2023-01-05 02:00:00,16830.69,16837.42,16822.92,16829.45,90.33317944
2023-01-05 02:15:00,16829.34,16833.25,16822.08,16827.18,64.37594705
2023-01-05 02:30:00,16827.16,16836.69,16823.9,16832.93,54.04282721
2023-01-05 02:45:00,16832.65,16840.7,16828.42,16832.38,70.32685316
2023-01-05 03:00:00,16832.35,16833.19,16823.06,16830.99,52.21811498
2023-01-05 03:15:00,16831.51,16833.07,16819.26,16824.68,63.42777193
2023-01-05 03:30:00,16825.03,16828.21,16816.83,16820.06,62.36541681
2023-01-05 03:45:00,16820.06,16825.08,16814.78,16824.36,69.74677069
2023-01-05 04:00:00,16824.37,16832.9,16818.39,16829.09,54.6062157
2023-01-05 04:15:00,16828.5,16833.9,16825.3,16826.87,49.89220091
2023-01-05 04:30:00,16826.8,16836.82,16824.3,16834.34,91.20196551
2023-01-05 04:45:00,16833.57,16840.49,16828.89,16832.05,70.11272844
2023-01-05 05:00:00,16833.41,16843.15,16830.72,16843.15,44.47626679
2023-01-05 05:15:00,16842.58,16846.25,16836.7,16838.96,59.04724342
2023-01-05 05:30:00,16837.99,16845.35,16833.28,16839.16,69.75976596
2023-01-05 05:45:00,16839.16,16844.27,16836.29,16841.73,47.71906285
2023-01-05 06:00:00,16841.54,16842.92,16832.48,16838.44,87.41366908
2023-01-05 06:15:00,16838.37,16839.15,16820.06,16824.01,90.30079075
2023-01-05 06:30:00,16824.01,16825.59,16809.79,16815.81,81.32728631
2023-01-05 06:45:00,16815.87,16823.53,16812.42,16814.05,64.41831867
2023-01-05 07:00:00,16814.94,16817.91,16808.27,16810.59,77.9653759
2023-01-05 07:15:00,16810.31,16811.99,16788.0,16794.47,120.134317
2023-01-05 07:30:00,16793.41,16816.2,16792.67,16809.83,55.05199213
2023-01-05 07:45:00,16810.13,16822.06,16807.82,16821.1,40.90217593
2023-01-05 08:00:00,16821.27,16827.8,16817.99,16821.8,90.66818815
2023-01-05 08:15:00,16821.66,16821.83,16810.31,16816.34,73.10323555
2023-01-05 08:30:00,16815.51,16815.52,16790.21,16800.58,135.22776402
2023-01-05 08:45:00,16800.46,16812.27,16796.98,16804.35,89.29081366
2023-01-05 09:00:00,16804.34,16804.34,16783.83,16796.7,94.72699187
2023-01-05 09:15:00,16797.86,16809.34,16793.78,16797.85,79.57835114
2023-01-05 09:30:00,16798.4,16804.38,16785.94,16797.1,129.9550573
2023-01-05 09:45:00,16797.1,16804.88,16778.67,16803.29,137.24553481
2023-01-05 10:00:00,16803.27,16815.09,16799.41,16810.24,60.70023134
2023-01-05 10:15:00,16810.33,16825.67,16810.0,16814.35,108.37332089
2023-01-05 10:30:00,16814.82,16831.49,16814.82,16821.49,87.4757979
2023-01-05 10:45:00,16822.58,16826.26,16817.96,16819.74,64.99063822
2023-01-05 11:00:00,16819.74,16824.94,16816.5,16822.72,46.61871234
2023-01-05 11:15:00,16822.7,16824.49,16810.29,16814.21,106.59002994
2023-01-05 11:30:00,16813.69,16826.09,16811.85,16822.32,64.75592217
2023-01-05 11:45:00,16822.1,16834.32,16818.58,16828.44,131.47390379
2023-01-05 12:00:00,16828.43,16829.34,16815.0,16816.98,121.51356637
2023-01-05 12:15:00,16816.98,16820.72,16811.77,16813.96,157.80325381
2023-01-05 12:30:00,16813.97,16829.06,16813.83,16821.09,105.03744648
2023-01-05 12:45:00,16821.07,16824.41,16811.83,16817.38,86.70419625
2023-01-05 13:00:00,16817.4,16822.89,16813.73,16822.89,76.22138896
2023-01-05 13:15:00,16821.62,16828.08,16794.23,16800.65,450.32329658
2023-01-05 13:30:00,16801.5,16814.28,16772.59,16791.68,392.59814772
2023-01-05 13:45:00,16791.23,16796.62,16770.73,16773.55,162.28208675
2023-01-05 14:00:00,16773.53,16803.4,16750.07,16797.8,415.5427821
2023-01-05 14:15:00,16797.97,16812.12,16795.14,16806.72,178.84954425
2023-01-05 14:30:00,16806.15,16815.12,16768.49,16784.47,565.71180426
2023-01-05 14:45:00,16783.85,16829.64,16757.24,16823.91,515.19777128
2023-01-05 15:00:00,16822.64,16862.47,16817.41,16855.33,500.02500557
2023-01-05 15:15:00,16854.28,16864.97,16829.82,16840.18,320.72637457
2023-01-05 15:30:00,16840.13,16872.13,16837.74,16868.48,316.42288169
2023-01-05 15:45:00,16867.21,16871.95,16835.19,16837.73,252.34080232
2023-01-05 16:00:00,16836.52,16859.1,16825.65,16851.36,278.64324041
2023-01-05 16:15:00,16851.22,16853.49,16822.85,16831.26,204.00462855
2023-01-05 16:30:00,16831.28,16833.93,16816.11,16830.94,347.53043113
2023-01-05 16:45:00,16831.08,16834.72,16826.35,16832.7,248.45581656
2023-01-05 17:00:00,16832.69,16839.88,16825.11,16832.28,158.44403885
2023-01-05 17:15:00,16832.31,16837.64,16813.67,16820.44,204.40982465
2023-01-05 17:30:00,16820.44,16829.98,16809.36,16811.34,155.45771581
2023-01-05 17:45:00,16811.75,16817.21,16806.02,16808.51,169.34405678
2023-01-05 18:00:00,16808.24,16814.48,16796.16,16804.27,172.36125063
2023-01-05 18:15:00,16803.64,16839.85,16802.47,16835.1,322.47294689
2023-01-05 18:30:00,16834.07,16842.79,16827.56,16833.01,324.36564831
2023-01-05 18:45:00,16833.01,16838.77,16827.66,16836.52,142.52830027
2023-01-05 19:00:00,16836.51,16840.8,16830.29,16833.77,176.28700869
2023-01-05 19:15:00,16833.79,16845.0,16827.26,16828.78,175.18209411
2023-01-05 19:30:00,16829.03,16846.43,16821.97,16840.99,226.43827576
2023-01-05 19:45:00,16840.73,16869.57,16840.02,16858.03,242.04599533
2023-01-05 20:00:00,16858.44,16865.91,16853.93,16856.06,133.7648274
2023-01-05 20:15:00,16856.06,16861.95,16841.55,16844.69,181.62131541
2023-01-05 20:30:00,16844.95,16856.54,16844.78,16849.11,144.46940573
2023-01-05 20:45:00,16849.18,16857.34,16845.34,16854.3,235.37224836
2023-01-05 21:00:00,16855.66,16860.8,16849.09,16854.97,132.5008597
2023-01-05 21:15:00,16854.98,16857.03,16832.31,16838.2,173.47641699
2023-01-05 21:30:00,16838.61,16840.0,16829.94,16838.1,157.26719508
2023-01-05 21:45:00,16838.1,16849.41,16836.96,16843.45,150.00142875
2023-01-05 22:00:00,16844.73,16851.18,16840.46,16850.32,102.25035126
2023-01-05 22:15:00,16850.3,16852.47,16844.69,16848.26,58.80037659
2023-01-05 22:30:00,16848.15,16850.9,16834.04,16839.33,109.56353528
2023-01-05 22:45:00,16839.64,16841.14,16827.06,16832.7,101.49948332
2023-01-05 23:00:00,16832.44,16843.32,16817.68,16833.77,238.63201054
2023-01-05 23:15:00,16832.27,16834.83,16813.59,16823.22,189.30166944
2023-01-05 23:30:00,16823.14,16827.09,16816.55,16822.68,121.75177804
2023-01-05 23:45:00,16822.68,16835.61,16819.18,16825.69,131.62948414
2023-01-06 00:00:00,16825.53,16831.25,16820.61,16823.67,99.29330467
2023-01-06 00:15:00,16823.31,16837.71,16819.85,16834.17,74.37482312
2023-01-06 00:30:00,16835.17,16851.33,16834.49,16845.67,165.45744414
2023-01-06 00:45:00,16845.59,16865.19,16841.87,16853.02,183.35938169
2023-01-06 01:00:00,16853.72,16857.78,16847.02,16856.53,64.11560093
2023-01-06 01:15:00,16857.07,16857.9,16842.33,16846.18,70.69872057
2023-01-06 01:30:00,16846.8,16849.43,16840.73,16846.52,63.13679054
2023-01-06 01:45:00,16847.21,16848.41,16816.46,16822.44,150.75551714
2023-01-06 02:00:00,16822.43,16824.74,16796.32,16814.96,177.95960375
2023-01-06 02:15:00,16814.97,16829.0,16814.96,16818.53,114.6333943
2023-01-06 02:30:00,16819.82,16829.17,16815.85,16825.7,99.29549353
2023-01-06 02:45:00,16825.0,16832.95,16821.03,16831.05,93.0498618
2023-01-06 03:00:00,16830.22,16834.86,16820.12,16822.47,68.56377805
2023-01-06 03:15:00,16822.18,16839.47,16820.52,16833.68,144.31819738
2023-01-06 03:30:00,16834.32,16836.96,16826.86,16834.44,162.31209095
2023-01-06 03:45:00,16834.33,16836.08,16827.12,16828.27,50.21059337
2023-01-06 04:00:00,16828.25,16832.85,16823.52,16825.83,59.7308626
2023-01-06 04:15:00,16826.48,16826.91,16801.9,16805.43,185.46329295
2023-01-06 04:30:00,16805.43,16815.88,16800.0,16812.47,72.89746142
2023-01-06 04:45:00,16811.43,16820.98,16807.52,16817.6,83.82430681
2023-01-06 05:00:00,16817.48,16818.04,16809.19,16810.86,73.52806402
2023-01-06 05:15:00,16811.25,16812.8,16802.27,16802.85,94.41979431
2023-01-06 05:30:00,16802.31,16808.93,16785.5,16797.95,177.45253573
2023-01-06 05:45:00,16797.95,16806.17,16792.4,16805.17,74.36035256
2023-01-06 06:00:00,16805.18,16810.16,16798.41,16803.52,106.80714958
2023-01-06 06:15:00,16803.52,16807.62,16790.89,16791.73,89.95270777
2023-01-06 06:30:00,16792.5,16796.06,16776.02,16793.23,153.41058924
2023-01-06 06:45:00,16793.22,16793.89,16773.48,16780.16,208.33962233
2023-01-06 07:00:00,16780.16,16784.55,16775.76,16777.47,113.38988079
2023-01-06 07:15:00,16777.48,16795.83,16774.71,16793.52,81.35574197
2023-01-06 07:30:00,16792.83,16795.14,16783.84,16786.8,181.31194558
2023-01-06 07:45:00,16786.81,16788.59,16780.1,16785.93,201.6454293
2023-01-06 08:00:00,16785.76,16798.47,16782.38,16794.03,128.35108373
2023-01-06 08:15:00,16794.03,16805.91,16792.7,16801.25,66.68676695
2023-01-06 08:30:00,16802.04,16804.71,16796.92,16802.22,47.05968368
2023-01-06 08:45:00,16802.22,16803.18,16792.41,16794.77,76.29045058
2023-01-06 09:00:00,16794.76,16795.45,16775.79,16781.24,78.36322146
2023-01-06 09:15:00,16781.98,16781.98,16750.31,16774.5,361.4199746
2023-01-06 09:30:00,16774.49,16777.12,16759.24,16776.59,198.66027213
2023-01-06 09:45:00,16775.55,16786.38,16771.94,16780.11,97.86724407
2023-01-06 10:00:00,16780.12,16784.88,16775.17,16779.23,64.24500489
2023-01-06 10:15:00,16778.68,16787.35,16777.52,16780.84,62.86654711
2023-01-06 10:30:00,16780.86,16794.98,16779.33,16790.42,85.9337586
2023-01-06 10:45:00,16790.8,16790.8,16754.6,16761.79,111.94913654
2023-01-06 11:00:00,16760.95,16766.28,16703.84,16741.53,507.42300997
2023-01-06 11:15:00,16741.57,16745.32,16723.86,16738.67,167.40935088
2023-01-06 11:30:00,16738.44,16742.33,16718.65,16738.09,203.3610254
2023-01-06 11:45:00,16738.13,16745.2,16729.1,16731.04,112.59481423
2023-01-06 12:00:00,16730.92,16741.11,16721.43,16728.0,144.65211535
2023-01-06 12:15:00,16728.48,16729.08,16710.98,16713.95,148.50396544
2023-01-06 12:30:00,16713.41,16733.66,16710.61,16727.23,134.25560279
2023-01-06 12:45:00,16725.94,16736.24,16718.86,16721.63,188.4217633
2023-01-06 13:00:00,16721.63,16722.27,16694.37,16721.38,328.72856462
2023-01-06 13:15:00,16721.38,16735.98,16670.82,16676.6,266.11396908
2023-01-06 13:30:00,16679.32,16794.6,16672.07,16772.83,1110.81696936
2023-01-06 13:45:00,16773.45,16809.3,16756.25,16765.21,603.75526503
2023-01-06 14:00:00,16767.01,16771.76,16739.73,16744.73,780.31958008
2023-01-06 14:15:00,16744.74,16759.25,16733.92,16752.33,600.06573703
2023-01-06 14:30:00,16751.81,16783.88,16720.15,16721.35,623.99620916
2023-01-06 14:45:00,16721.41,16755.15,16711.15,16740.37,383.82629277
2023-01-06 15:00:00,16740.37,16778.21,16740.37,16767.79,481.60583164
2023-01-06 15:15:00,16768.67,16783.37,16753.8,16757.41,290.57817356
2023-01-06 15:30:00,16757.29,16827.82,16755.72,16820.25,860.46762732
2023-01-06 15:45:00,16819.11,16839.7,16807.36,16832.91,567.24398184
2023-01-06 16:00:00,16832.67,16845.7,16810.23,16810.71,380.82381861
2023-01-06 16:15:00,16810.69,16817.58,16798.36,16804.23,354.32129189
2023-01-06 16:30:00,16804.05,16824.32,16801.14,16814.21,209.23035053
2023-01-06 16:45:00,16815.04,16831.5,16806.34,16820.32,224.271362
2023-01-06 17:00:00,16820.32,16837.87,16815.99,16819.96,181.29050557
2023-01-06 17:15:00,16819.98,16820.74,16807.57,16819.34,216.25723937
2023-01-06 17:30:00,16819.34,16824.65,16807.45,16811.4,133.21744371
2023-01-06 17:45:00,16811.39,16815.93,16805.63,16815.79,168.21742554
2023-01-06 18:00:00,16815.69,16857.12,16814.38,16831.98,362.82953088
2023-01-06 18:15:00,16832.05,16850.52,16830.74,16841.9,225.09186584
2023-01-06 18:30:00,16841.9,16854.65,16841.39,16846.32,223.15995006
2023-01-06 18:45:00,16845.69,16850.7,16834.61,16843.46,143.22845157
2023-01-06 19:00:00,16843.46,16850.63,16838.7,16843.46,128.89261038
2023-01-06 19:15:00,16843.45,16864.3,16842.42,16853.45,238.17617354
2023-01-06 19:30:00,16853.44,16930.5,16853.33,16921.02,660.96856934
2023-01-06 19:45:00,16920.84,16958.04,16918.52,16934.47,752.48572258
2023-01-06 20:00:00,16934.45,17000.0,16934.45,16977.14,1460.01638432
2023-01-06 20:15:00,16977.13,17027.11,16933.84,16940.97,938.59890386
2023-01-06 20:30:00,16940.97,16957.28,16935.41,16936.85,268.54603635
2023-01-06 20:45:00,16936.84,16942.3,16884.22,16893.46,565.3421023
2023-01-06 21:00:00,16892.95,16910.18,16884.44,16904.46,255.40419153
2023-01-06 21:15:00,16905.53,16929.99,16904.48,16919.0,176.41569249
2023-01-06 21:30:00,16918.06,16945.77,16913.78,16927.87,391.3830476
2023-01-06 21:45:00,16927.01,16935.13,16915.93,16929.93,213.57278516
2023-01-06 22:00:00,16928.64,16948.2,16928.64,16947.62,180.51382075
2023-01-06 22:15:00,16947.18,16958.44,16943.97,16954.74,221.70453526
2023-01-06 22:30:00,16954.77,16961.1,16938.97,16949.39,245.79412182
2023-01-06 22:45:00,16949.38,16966.86,16946.94,16956.49,180.6144365
2023-01-06 23:00:00,16956.47,16979.64,16942.45,16975.17,252.1719306
2023-01-06 23:15:00,16975.09,16979.57,16965.86,16968.94,218.45106762
2023-01-06 23:30:00,16968.95,16969.92,16940.36,16942.23,257.87081035
2023-01-06 23:45:00,16941.31,16966.22,16941.31,16948.06,183.26753757
2023-01-07 00:00:00,16948.0,16955.36,16930.0,16941.62,221.66254867
2023-01-07 00:15:00,16941.03,16946.25,16939.61,16942.6,61.01763368
2023-01-07 00:30:00,16942.6,16961.02,16940.51,16960.59,98.96599541
2023-01-07 00:45:00,16960.59,16975.0,16947.38,16974.65,111.73465496
2023-01-07 01:00:00,16973.71,16977.76,16960.94,16966.13,88.962264
2023-01-07 01:15:00,16966.15,16966.57,16941.49,16949.35,70.19327544
2023-01-07 01:30:00,16949.35,16966.02,16947.53,16957.03,73.37875558
2023-01-07 01:45:00,16955.8,16957.92,16945.91,16947.18,47.02421287
2023-01-07 02:00:00,16947.79,16952.97,16941.81,16941.91,62.94502601
2023-01-07 02:15:00,16942.32,16949.75,16939.81,16940.37,68.31757272
2023-01-07 02:30:00,16940.38,16947.66,16940.38,16945.03,39.21681495
2023-01-07 02:45:00,16944.77,16946.31,16933.51,16941.48,61.07775307
2023-01-07 03:00:00,16941.02,16949.19,16932.98,16947.18,120.06177609
2023-01-07 03:15:00,16946.58,16953.21,16944.69,16951.09,36.27895206
2023-01-07 03:30:00,16951.42,16953.04,16940.72,16940.91,59.19025174
2023-01-07 03:45:00,16940.9,16950.43,16939.19,16948.57,67.94984024
2023-01-07 04:00:00,16948.51,16949.82,16941.43,16944.11,70.67205557
2023-01-07 04:15:00,16944.11,16946.31,16939.67,16941.68,32.73278649
2023-01-07 04:30:00,16940.49,16942.17,16933.88,16939.24,55.20823557
2023-01-07 04:45:00,16939.21,16940.23,16932.81,16934.82,44.28510587
2023-01-07 05:00:00,16935.05,16938.78,16933.47,16935.15,47.12540561
2023-01-07 05:15:00,16934.94,16936.63,16930.62,16936.1,27.09982839
2023-01-07 05:30:00,16935.52,16936.1,16928.37,16931.91,29.98317963
2023-01-07 05:45:00,16931.91,16936.15,16930.41,16930.87,42.88231649
2023-01-07 06:00:00,16930.63,16931.67,16919.89,16924.33,80.44895742
2023-01-07 06:15:00,16924.16,16927.95,16919.13,16926.4,58.50632201
2023-01-07 06:30:00,16926.36,16934.12,16925.31,16931.21,27.93251062
2023-01-07 06:45:00,16931.53,16931.89,16928.29,16930.17,17.56254505
2023-01-07 07:00:00,16930.16,16934.26,16928.65,16932.54,17.55841877
2023-01-07 07:15:00,16932.51,16942.9,16930.36,16938.88,42.63877196
2023-01-07 07:30:00,16939.32,16944.19,16938.29,16943.82,29.23942176
2023-01-07 07:45:00,16943.67,16945.03,16941.43,16943.4,21.29289214
2023-01-07 08:00:00,16943.67,16951.01,16932.48,16933.86,97.22037099
2023-01-07 08:15:00,16932.83,16942.19,16923.22,16926.37,64.91806649
2023-01-07 08:30:00,16926.37,16936.22,16925.21,16936.22,46.89255347
2023-01-07 08:45:00,16936.18,16938.39,16924.98,16927.07,40.88943483
2023-01-07 09:00:00,16926.73,16928.37,16921.9,16926.03,63.9223855
2023-01-07 09:15:00,16925.99,16928.81,16921.42,16926.16,32.20051827
2023-01-07 09:30:00,16925.65,16926.04,16917.68,16922.66,38.6870711
2023-01-07 09:45:00,16922.54,16928.86,16921.75,16925.06,32.08411915
2023-01-07 10:00:00,16925.05,16925.64,16919.41,16920.4,22.95710907
2023-01-07 10:15:00,16920.4,16921.99,16914.26,16914.9,35.08872094
2023-01-07 10:30:00,16914.9,16918.07,16908.11,16912.83,41.61372329
2023-01-07 10:45:00,16912.83,16920.18,16912.26,16918.81,29.91365811
2023-01-07 11:00:00,16918.59,16918.59,16908.06,16912.21,47.64573776
2023-01-07 11:15:00,16911.94,16918.99,16904.62,16918.42,60.5755095
2023-01-07 11:30:00,16918.3,16919.0,16913.95,16916.53,38.37076544
2023-01-07 11:45:00,16916.72,16918.25,16911.69,16913.0,20.39284251
2023-01-07 12:00:00,16913.01,16913.16,16903.58,16912.17,75.15832464
2023-01-07 12:15:00,16912.95,16913.82,16906.73,16911.88,41.45265481
2023-01-07 12:30:00,16911.34,16912.84,16904.61,16911.0,34.76931327
2023-01-07 12:45:00,16911.0,16915.53,16910.52,16912.51,44.25606461
2023-01-07 13:00:00,16912.17,16919.0,16910.76,16918.37,61.45347336
2023-01-07 13:15:00,16918.37,16925.51,16915.25,16925.18,75.18578498
2023-01-07 13:30:00,16925.35,16932.14,16920.41,16922.35,52.94790408
2023-01-07 13:45:00,16921.79,16928.01,16907.87,16914.45,75.63430033
2023-01-07 14:00:00,16913.41,16915.05,16904.48,16911.07,80.29549772
2023-01-07 14:15:00,16910.07,16923.43,16905.75,16922.32,72.39373208
2023-01-07 14:30:00,16922.44,16939.99,16920.28,16937.36,87.74445103
2023-01-07 14:45:00,16937.34,16942.98,16926.14,16933.54,112.53722829
2023-01-07 15:00:00,16933.23,16942.13,16929.59,16940.71,109.37624886
2023-01-07 15:15:00,16940.16,16943.37,16932.93,16938.75,58.82556812
2023-01-07 15:30:00,16938.75,16940.1,16932.26,16932.38,46.9705613
2023-01-07 15:45:00,16932.39,16938.09,16931.09,16936.81,44.18555647
2023-01-07 16:00:00,16936.74,16936.74,16923.71,16924.4,79.22954478
2023-01-07 16:15:00,16924.38,16932.15,16921.03,16921.75,69.68525875
2023-01-07 16:30:00,16921.73,16923.47,16915.13,16916.37,79.2130916
2023-01-07 16:45:00,16916.36,16922.27,16912.08,16920.32,70.97716523
2023-01-07 17:00:00,16920.31,16923.16,16916.48,16922.52,44.78745567
2023-01-07 17:15:00,16921.99,16925.21,16920.41,16922.62,37.36944918
