datetime,open,high,low,close,volume
2021-02-02 00:00:00,20.4901,20.5907,18.051,18.9755,4355051.035402
2021-02-03 00:00:00,18.9772,20.5,18.7109,19.7515,3499692.515006
2021-02-04 00:00:00,19.7343,21.6,19.22,20.14,5184202.654636
2021-02-05 00:00:00,20.14,22.4408,19.4445,21.1938,4247023.675949
2021-02-06 00:00:00,21.1958,21.6864,19.201,19.2755,2506221.049601
2021-02-07 00:00:00,19.2831,19.6877,17.1,18.687,2393026.111364
2021-02-08 00:00:00,18.7112,20.2192,18.1452,19.3274,2181744.50301
2021-02-09 00:00:00,19.3327,19.9184,18.8874,19.5453,1879918.54314
2021-02-10 00:00:00,19.5311,22.45,19.5311,20.6903,3471475.067945
2021-02-11 00:00:00,20.6894,22.0,20.1573,21.4856,2345148.650161
2021-02-12 00:00:00,21.4943,23.86,21.2252,22.7095,3057273.585207
2021-02-13 00:00:00,22.713,23.5784,21.1909,21.8343,1907850.603039
2021-02-14 00:00:00,21.8279,22.65,20.7036,20.8615,1349832.96878
2021-02-15 00:00:00,20.8615,21.5439,17.1539,20.0943,2961122.267544
2021-02-16 00:00:00,20.1148,21.3,19.3813,20.4684,1522513.113254
2021-02-17 00:00:00,20.4855,21.8479,19.1605,21.5497,1491633.095802
2021-02-18 00:00:00,21.55,22.2696,20.581,21.1637,1448146.385188
2021-02-19 00:00:00,21.1829,21.5363,19.36,20.0653,1734604.499657
2021-02-20 00:00:00,20.0648,33.0,19.5241,28.7552,11409515.83152
2021-02-21 00:00:00,28.747,32.119,27.8162,28.8088,4420566.487728
2021-02-22 00:00:00,28.823,29.1463,21.84,27.7025,4677184.89233
2021-02-23 00:00:00,27.675,27.7581,18.2,24.8301,6645575.856982
2021-02-24 00:00:00,24.8424,27.3738,23.1056,25.2638,3563382.107252
2021-02-25 00:00:00,25.2638,26.9439,23.1001,23.5127,1772848.992191
2021-02-26 00:00:00,23.4899,25.2281,21.0077,23.1103,2402020.81819
2021-02-27 00:00:00,23.117,24.8262,22.3372,23.5813,1397670.014261
2021-02-28 00:00:00,23.5722,24.166,20.5,22.264,2298748.675031
2021-03-01 00:00:00,22.2639,25.7575,22.1021,25.7131,1338336.161899
2021-03-02 00:00:00,25.7272,27.4579,24.5317,25.5477,2318198.472245
2021-03-03 00:00:00,25.5585,27.609,25.2781,25.35,1368457.393237
2021-03-04 00:00:00,25.3644,29.7779,24.75,28.2354,3928340.145291
2021-03-05 00:00:00,28.234,28.7839,25.8101,28.3046,2676007.035733
2021-03-06 00:00:00,28.3046,29.0,27.18,28.5293,891026.840119
2021-03-07 00:00:00,28.5421,34.9255,28.5124,34.2736,3049723.233493
2021-03-08 00:00:00,34.277,34.9312,32.074,33.2371,1774180.284193
2021-03-09 00:00:00,33.2476,34.7733,32.3535,32.8789,1829560.459571
2021-03-10 00:00:00,32.8779,33.49,30.2632,30.8942,1297671.272403
2021-03-11 00:00:00,30.9153,31.8372,29.4914,31.0093,1134491.751609
2021-03-12 00:00:00,31.0262,31.9314,29.2077,30.8939,754249.210765
2021-03-13 00:00:00,30.9032,33.28,30.1602,32.4643,865112.91787
2021-03-14 00:00:00,32.4626,33.746,30.65,30.6529,584492.251293
2021-03-15 00:00:00,30.6733,31.5086,29.5565,29.8061,753802.183416
2021-03-16 00:00:00,29.8188,30.063,27.8689,30.0538,685051.512273
2021-03-17 00:00:00,30.0501,31.6836,29.4615,31.3152,938078.120985
